n;t_ns
10000;2.561e+01
10000;2.560e+01
10000;2.599e+01
10000;2.547e+01
10000;2.596e+01
10000;2.551e+01
10000;2.551e+01
10000;2.551e+01
10000;2.557e+01
10000;2.551e+01
10000;2.659e+01
10000;2.554e+01
10000;2.625e+01
10000;2.553e+01
10000;2.552e+01
10000;2.552e+01
10000;2.590e+01
10000;2.538e+01
10000;2.539e+01
10000;2.538e+01
10000;2.653e+01
10000;2.550e+01
10000;2.552e+01
10000;2.551e+01
10000;2.558e+01
10000;2.552e+01
10000;2.553e+01
10000;2.585e+01
10000;2.550e+01
10000;2.901e+01
10000;3.353e+01
10000;3.029e+01
10000;2.552e+01
10000;2.550e+01
10000;2.598e+01
10000;2.624e+01
10000;2.562e+01
10000;2.562e+01
10000;2.560e+01
10000;2.614e+01
10000;2.578e+01
10000;2.576e+01
10000;2.609e+01
10000;2.576e+01
10000;2.606e+01
10000;2.561e+01
10000;2.560e+01
10000;2.560e+01
10000;2.560e+01
10000;2.560e+01
10000;2.592e+01
10000;2.564e+01
10000;2.564e+01
10000;2.563e+01
10000;2.563e+01
10000;2.563e+01
10000;2.563e+01
10000;2.604e+01
10000;2.586e+01
10000;2.635e+01
10000;2.547e+01
10000;2.547e+01
10000;2.546e+01
10000;2.547e+01
10000;2.547e+01
10000;2.544e+01
10000;2.630e+01
10000;2.658e+01
10000;2.547e+01
10000;2.546e+01
10000;2.547e+01
10000;2.546e+01
10000;2.738e+01
10000;2.559e+01
10000;2.570e+01
50000;2.915e+01
50000;2.910e+01
50000;2.915e+01
50000;2.910e+01
50000;2.915e+01
50000;2.915e+01
50000;2.915e+01
50000;3.135e+01
50000;2.910e+01
50000;2.915e+01
50000;2.975e+01
50000;2.950e+01
50000;2.815e+01
50000;2.825e+01
50000;2.815e+01
50000;2.825e+01
50000;2.820e+01
50000;2.815e+01
50000;2.815e+01
50000;2.820e+01
50000;2.820e+01
50000;2.815e+01
50000;2.815e+01
50000;2.815e+01
50000;2.815e+01
50000;2.815e+01
50000;2.815e+01
50000;2.815e+01
50000;2.820e+01
50000;2.825e+01
50000;2.820e+01
50000;3.055e+01
50000;2.785e+01
50000;2.785e+01
50000;2.790e+01
50000;2.785e+01
50000;2.785e+01
50000;2.785e+01
50000;2.785e+01
50000;2.785e+01
50000;2.790e+01
50000;2.785e+01
50000;2.785e+01
50000;2.945e+01
50000;2.785e+01
50000;2.785e+01
50000;2.785e+01
50000;2.785e+01
50000;2.790e+01
50000;2.790e+01
50000;2.785e+01
50000;2.785e+01
50000;2.790e+01
50000;3.135e+01
50000;3.805e+01
50000;2.830e+01
50000;2.830e+01
50000;2.830e+01
50000;2.830e+01
50000;2.830e+01
50000;2.830e+01
50000;2.830e+01
50000;2.835e+01
50000;2.835e+01
50000;2.835e+01
50000;2.835e+01
50000;2.835e+01
50000;2.835e+01
50000;2.830e+01
50000;2.825e+01
50000;2.830e+01
50000;2.830e+01
50000;2.830e+01
50000;3.050e+01
50000;2.880e+01
50000;2.880e+01
50000;2.880e+01
50000;3.140e+01
50000;2.880e+01
50000;2.880e+01
50000;2.880e+01
50000;2.880e+01
50000;2.880e+01
50000;2.880e+01
50000;2.880e+01
50000;2.880e+01
50000;2.880e+01
50000;2.880e+01
50000;2.880e+01
50000;2.885e+01
50000;2.885e+01
50000;2.880e+01
50000;2.885e+01
50000;3.105e+01
50000;2.910e+01
50000;2.910e+01
50000;2.915e+01
50000;2.915e+01
50000;2.915e+01
50000;2.910e+01
50000;2.910e+01
100000;3.090e+01
100000;3.080e+01
100000;3.070e+01
100000;3.080e+01
100000;3.080e+01
100000;3.070e+01
100000;3.080e+01
100000;3.080e+01
100000;3.080e+01
100000;3.070e+01
100000;3.080e+01
100000;3.080e+01
100000;3.080e+01
100000;3.070e+01
100000;3.080e+01
100000;3.080e+01
100000;3.580e+01
100000;3.070e+01
100000;3.070e+01
100000;3.080e+01
100000;3.080e+01
100000;3.490e+01
100000;3.090e+01
100000;3.090e+01
100000;3.090e+01
100000;3.100e+01
100000;3.100e+01
100000;3.100e+01
100000;3.100e+01
100000;3.090e+01
100000;3.090e+01
100000;3.090e+01
100000;3.100e+01
100000;3.100e+01
100000;3.100e+01
100000;3.090e+01
100000;3.090e+01
100000;3.090e+01
100000;3.090e+01
100000;3.090e+01
100000;3.100e+01
100000;3.090e+01
100000;3.100e+01
100000;3.100e+01
100000;3.100e+01
100000;3.100e+01
100000;3.100e+01
100000;3.100e+01
100000;3.100e+01
100000;3.090e+01
