n;t_ns
10000;8.451e+03
10000;2.580e+04
10000;2.289e+04
10000;5.058e+04
10000;4.490e+04
10000;1.257e+04
10000;1.535e+03
10000;2.469e+04
10000;1.205e+04
10000;6.688e+04
10000;1.639e+04
10000;6.644e+04
10000;7.738e+03
10000;1.547e+05
10000;6.418e+03
10000;2.408e+04
10000;2.022e+04
10000;7.238e+04
10000;3.557e+03
10000;2.914e+04
10000;4.459e+03
10000;1.259e+04
10000;2.702e+04
10000;7.817e+03
10000;1.121e+05
10000;6.127e+04
10000;1.269e+04
10000;6.805e+03
10000;2.857e+04
10000;6.122e+03
10000;1.526e+05
10000;4.099e+04
10000;2.943e+04
10000;3.158e+04
10000;5.487e+04
10000;3.888e+04
10000;1.404e+05
10000;3.514e+05
10000;2.964e+03
10000;1.871e+04
10000;5.179e+03
10000;1.023e+04
10000;3.121e+04
10000;3.276e+03
10000;8.020e+02
10000;2.277e+04
10000;5.302e+03
10000;9.975e+03
10000;2.317e+04
10000;1.069e+04
10000;8.054e+04
10000;2.609e+04
10000;4.434e+04
10000;1.400e+04
10000;8.543e+04
10000;5.914e+03
10000;1.760e+03
10000;1.635e+03
10000;1.536e+05
10000;1.564e+03
10000;8.481e+03
10000;4.551e+04
10000;2.586e+04
10000;2.988e+04
10000;3.355e+04
10000;4.194e+04
10000;3.310e+02
10000;3.325e+03
10000;2.309e+04
10000;8.676e+04
10000;5.747e+03
10000;2.372e+03
10000;5.680e+03
10000;5.861e+03
10000;6.638e+04
50000;1.355e+09
50000;4.936e+04
50000;9.260e+04
50000;6.489e+05
50000;3.224e+05
50000;6.310e+03
50000;1.850e+03
50000;5.431e+05
50000;3.636e+04
50000;1.208e+04
50000;1.397e+04
50000;6.942e+04
50000;1.716e+04
50000;5.505e+05
50000;1.093e+07
50000;4.575e+04
50000;5.699e+04
50000;6.344e+05
50000;3.090e+03
50000;5.984e+05
50000;3.950e+05
50000;9.884e+04
50000;2.788e+05
50000;1.421e+05
50000;1.984e+05
50000;1.189e+05
50000;6.700e+05
50000;1.353e+05
50000;6.115e+05
50000;3.942e+04
50000;5.515e+05
50000;5.440e+05
50000;2.840e+04
50000;1.072e+05
50000;3.510e+03
50000;2.076e+04
50000;1.992e+05
50000;5.524e+05
50000;6.468e+05
50000;1.195e+05
50000;3.328e+04
50000;9.980e+03
50000;5.865e+05
50000;1.472e+05
50000;2.278e+05
50000;5.678e+05
50000;1.101e+05
50000;1.327e+04
50000;3.358e+05
50000;2.788e+05
50000;1.409e+05
50000;1.176e+05
50000;2.511e+05
50000;1.956e+05
50000;6.672e+05
50000;5.414e+05
50000;4.493e+04
50000;5.804e+05
50000;5.477e+05
50000;1.245e+05
50000;4.848e+04
50000;8.611e+05
50000;1.459e+05
50000;1.063e+04
50000;5.144e+04
50000;5.330e+05
50000;5.753e+05
50000;6.835e+05
50000;6.412e+05
50000;1.527e+05
50000;1.100e+05
50000;9.548e+04
50000;1.069e+05
50000;5.430e+05
50000;4.054e+04
50000;5.414e+04
50000;1.092e+05
50000;4.452e+04
50000;4.029e+04
50000;4.017e+04
50000;5.526e+05
50000;2.247e+05
50000;5.431e+05
50000;6.898e+05
50000;7.587e+04
50000;1.667e+04
50000;5.110e+04
50000;1.360e+04
50000;6.410e+03
50000;2.338e+05
50000;2.954e+05
50000;2.952e+05
50000;9.425e+03
50000;2.272e+05
50000;8.138e+04
50000;3.346e+04
50000;1.857e+05
50000;2.226e+04
50000;5.460e+05
50000;2.802e+05
50000;7.995e+04
100000;5.365e+09
100000;2.750e+05
100000;6.707e+04
100000;2.036e+05
100000;2.516e+05
100000;9.436e+05
100000;1.931e+05
100000;7.239e+05
100000;7.578e+04
100000;4.752e+05
100000;1.408e+05
100000;5.702e+04
100000;1.383e+05
100000;5.524e+05
100000;5.848e+05
100000;2.597e+04
100000;6.720e+03
100000;1.483e+05
100000;9.342e+04
100000;2.543e+06
100000;1.024e+05
100000;1.670e+05
100000;7.509e+05
100000;1.146e+05
100000;2.924e+05
100000;1.262e+05
100000;5.010e+03
100000;6.481e+05
100000;8.340e+04
100000;1.973e+05
100000;1.783e+06
100000;8.945e+05
100000;2.645e+05
100000;1.266e+07
100000;2.050e+05
100000;5.757e+05
100000;6.352e+05
100000;2.175e+06
100000;1.595e+05
100000;5.515e+05
100000;1.384e+05
100000;1.417e+06
100000;8.816e+05
100000;1.433e+07
100000;3.841e+06
100000;2.514e+05
100000;2.869e+05
100000;1.300e+02
100000;6.037e+04
100000;5.010e+04
100000;2.940e+05
100000;8.136e+06
100000;1.878e+05
100000;1.065e+06
100000;8.732e+05
100000;2.628e+05
100000;2.362e+05
100000;8.231e+04
100000;1.821e+04
100000;5.715e+05
100000;6.584e+05
100000;2.910e+05
100000;7.139e+05
100000;5.838e+05
100000;1.348e+05
100000;5.113e+04
100000;1.104e+05
100000;2.778e+05
100000;6.800e+05
100000;8.919e+04
100000;3.013e+05
100000;8.758e+05
100000;5.042e+04
100000;5.381e+05
100000;1.640e+04
100000;1.846e+05
100000;5.703e+05
100000;9.121e+05
100000;2.932e+04
100000;2.086e+04
100000;1.613e+05
100000;2.740e+05
100000;9.600e+05
100000;2.054e+05
100000;1.233e+07
100000;7.667e+04
100000;1.537e+05
100000;6.478e+05
100000;2.281e+05
100000;1.151e+05
100000;8.640e+04
100000;1.517e+04
100000;1.310e+07
100000;5.742e+05
100000;1.162e+05
100000;6.309e+04
100000;1.235e+05
100000;5.060e+03
100000;4.177e+05
100000;5.739e+05
100000;9.126e+05
500000;1.380e+11
500000;1.682e+08
500000;2.360e+06
500000;9.550e+03
500000;3.050e+06
500000;2.528e+06
500000;9.736e+05
500000;4.114e+05
500000;1.712e+06
500000;1.424e+06
500000;1.020e+06
500000;9.450e+05
500000;6.586e+05
500000;3.697e+06
500000;4.429e+06
500000;1.744e+05
500000;1.332e+06
500000;6.802e+05
500000;3.542e+05
500000;2.526e+07
500000;5.700e+03
500000;1.290e+05
500000;7.188e+05
500000;1.224e+05
500000;2.604e+06
500000;2.014e+06
500000;1.080e+06
500000;4.234e+05
500000;1.321e+06
500000;2.474e+05
500000;3.528e+06
500000;3.343e+06
500000;5.246e+05
500000;2.321e+06
500000;9.020e+04
500000;2.298e+05
500000;3.581e+06
500000;4.060e+05
500000;7.565e+04
500000;2.979e+06
500000;6.232e+06
500000;6.607e+05
500000;1.027e+06
500000;5.814e+05
500000;8.572e+05
500000;6.350e+03
500000;2.327e+06
500000;2.256e+06
500000;5.612e+05
500000;7.524e+05
500000;3.342e+06
500000;2.569e+07
500000;4.848e+05
500000;3.688e+05
500000;9.000e+05
500000;2.385e+04
500000;9.825e+04
500000;2.865e+07
500000;1.451e+06
500000;4.385e+04
500000;1.005e+06
500000;3.287e+06
500000;4.282e+05
500000;1.379e+06
500000;1.278e+06
500000;4.415e+04
500000;3.393e+06
500000;1.397e+06
500000;8.678e+05
500000;4.841e+05
500000;8.375e+05
500000;7.328e+06
500000;6.538e+05
500000;3.490e+06
500000;6.311e+05
500000;1.088e+05
500000;1.897e+06
500000;1.976e+05
500000;2.241e+06
500000;8.318e+05
500000;1.394e+06
500000;2.735e+04
500000;6.920e+04
500000;2.245e+06
500000;2.410e+05
500000;6.587e+05
500000;5.647e+05
500000;2.403e+06
500000;1.165e+06
500000;1.572e+05
500000;5.500e+03
500000;1.952e+05
500000;2.275e+06
500000;1.921e+06
500000;6.482e+06
500000;1.496e+05
500000;2.640e+06
500000;9.240e+04
500000;3.545e+06
500000;5.816e+05
500000;7.004e+05
1000000;5.558e+11
1000000;1.869e+06
1000000;3.469e+05
1000000;1.657e+06
1000000;1.448e+06
1000000;2.160e+06
1000000;2.730e+07
1000000;1.957e+06
1000000;1.772e+06
1000000;1.114e+06
1000000;1.756e+06
1000000;1.339e+05
1000000;3.161e+05
1000000;1.245e+07
1000000;9.590e+05
1000000;1.188e+07
1000000;4.940e+04
1000000;3.465e+05
1000000;1.583e+06
1000000;2.232e+06
1000000;5.262e+06
1000000;1.658e+05
1000000;8.590e+04
1000000;4.722e+06
1000000;1.891e+06
1000000;9.691e+06
1000000;1.390e+07
1000000;1.872e+06
1000000;2.663e+06
1000000;1.475e+06
1000000;5.270e+04
1000000;3.468e+06
1000000;1.438e+07
1000000;1.029e+06
1000000;7.662e+05
1000000;1.555e+06
1000000;6.548e+06
1000000;3.248e+05
1000000;1.891e+06
1000000;3.892e+06
1000000;1.989e+06
1000000;4.486e+06
1000000;1.549e+06
1000000;8.497e+05
1000000;4.772e+06
1000000;7.227e+05
1000000;1.925e+07
1000000;5.318e+06
1000000;1.870e+06
1000000;1.253e+06
1000000;8.441e+07
1000000;7.000e+02
1000000;2.641e+05
1000000;9.870e+04
1000000;8.958e+06
1000000;6.766e+05
1000000;1.439e+06
1000000;5.300e+06
1000000;1.146e+06
1000000;1.018e+06
1000000;5.162e+06
1000000;1.138e+06
1000000;2.172e+06
1000000;3.021e+06
1000000;1.357e+06
1000000;1.612e+06
1000000;6.429e+06
1000000;1.539e+06
1000000;3.402e+05
1000000;9.809e+05
1000000;2.356e+06
1000000;2.518e+05
1000000;1.203e+06
1000000;5.478e+07
1000000;2.119e+05
1000000;1.806e+06
1000000;8.946e+05
1000000;1.760e+06
1000000;3.476e+06
1000000;2.074e+06
1000000;1.430e+07
1000000;2.515e+05
1000000;5.130e+04
1000000;3.448e+06
1000000;1.029e+06
1000000;4.556e+05
1000000;7.175e+05
1000000;7.248e+06
1000000;5.210e+06
1000000;3.883e+05
1000000;5.945e+07
1000000;5.519e+07
1000000;2.899e+05
1000000;2.115e+05
1000000;2.405e+05
1000000;1.234e+06
1000000;1.574e+08
1000000;3.506e+07
1000000;4.336e+06
1000000;4.343e+05
1000000;1.959e+05
